region,province,name,tc,cres,csor,istat,area,pop,alt,isle,sea,pden,wden,urb,fee,d_fee,sample,organic,paper,glass,wood,metal,plastic,raee,texile,other,msw_so,msw_un,msw,sor,geo,roads,s_wteregio,s_landfill,gdp,proads,wage,finance
Liguria,Savona,Laigueglia,674.2999877929688,148.1999969482422,144.3399963378906,9033,2.720000028610229,1800,6,0,1,661.7647094726563,589330.875,2,STANDARD,0,0,30.02844701743004,12.14176097019302,13.37090918164918,4.25395201437323,2.330908682578698,7.130344732934908,.873248574529938,.3243958127986625,4.65982108323248,1204060,398920,1602980,75.11,3,15,0,16.86346435546875,8.295759201049805,4.771306037902832,9.681360244750977,8.544631977081298
Sardegna,Cagliari,Assemini,156.3600006103516,23.10000038146973,41.34999847412109,92003,118.1699981689453,26620,6,0,1,225.2686767578125,89223.359375,2,STANDARD,0,0,4.714173363668542,11.55562409683897,9.743421649156392,3.252423003921649,1.147149662674453,6.679550404589585,.9777565830930911,1.401049592147749,6.418385351994267,8010154,2533370,10543524,75.97,1,188,8.904969215393066,39.52413940429688,6.900638580322266,4.968464374542236,9.251559257507324,7.107657737731934
Veneto,Padova,Pozzonovo,104.3099975585938,34.31999969482422,40.97999954223633,28070,24.47999954223633,3653,6,0,0,149.2238616943359,83390.890625,3,STANDARD,0,1,40.68449781498955,16.51545574649666,5.820244742724266,2.77896296136639,1.940718395970626,6.708797698060506,1.071122935188392,.303711799056436,4.522366659498415,1640189,401220,2041409,80.34999999999999,3,33,9.898176193237305,11.29678535461426,6.539745807647705,4.684093475341797,9.590097427368164,6.735938181877136
Veneto,Padova,Anguillara Veneta,100.5100021362305,33.04000091552734,39.45000076293945,28004,21.67000007629395,4594,6,0,0,211.9981536865234,79779,2,PAYT,1,1,37.44307503827775,8.788699285231296,8.309757399738896,2.938435722586217,2.54874593000623,6.824690495375145,1.28400386161356,.5212252814217402,9.611461287555436,1353141,375670,1728811,78.27,3,44,9.898176193237305,11.29678535461426,6.459190845489502,4.592965126037598,9.42274284362793,6.652966570854187
Veneto,Padova,Polverara,83.81999969482422,28.43000030517578,33.93999862670898,28066,9.840000152587891,3104,6,0,0,315.4471435546875,130879.875,2,PAYT,1,1,29.35937036536637,12.53849415075264,12.22774560549377,3.083492124131698,.6843145750540821,6.216057981547655,1.33749217693255,.9416410815478103,10.79070829237385,993958,293900,1287858,77.18000000000001,3,36,9.898176193237305,11.29678535461426,6.355172157287598,4.528409004211426,9.623865127563477,6.545827322006226
Campania,Napoli,Castellammare di Stabia,217.4199981689453,51.59999847412109,81.81999969482422,63024,17.80999946594238,65944,6,0,1,3702.63916015625,1801911.625,1,STANDARD,0,0,1.133240375714305,7.807012853403791,5.45281565736355,,.5940070380060553,3.556968823799444,.5095717804699507,1.090893431406239,4.280525104602249,17342584,14749460,32092044,54.04,1,79,27.87697982788086,3.602712631225586,7.279955387115479,6.731767177581787,9.173613548278809,7.498354048728943
Friuli_Venezia_Giulia,Udine,Muzzana del Turgnano,106.2200012207031,37.88999938964844,50.15999984741211,30064,24.29000091552734,2641,6,0,1,108.7278671264648,49944.87109375,3,STANDARD,0,1,31.47875673550337,8.645596091532781,9.537893156802765,3.856866483508784,2.387152241128754,6.21187130150079,1.473176272563988,,3.540420438837054,814724,367925,1213161,67.16,3,28,17.46755027770996,4.897195816040039,7.174802780151367,4.486428737640381,9.584670066833496,7.390046863555908
Emilia_Romagna,Ravenna,Alfonsine,158.5800018310547,55.9900016784668,76.62000274658203,39001,106.7900009155273,12245,6,0,1,114.6642913818359,75180.2109375,2,STANDARD,0,1,8.429724375490052,12.36291484269468,3.57560165385916,3.699722052514201,2.200399950426574,4.281063885572576,.907505080341957,.3697455127019448,5.991957396747461,5049305,2979190,8028495,62.89,3,165,33.10504913330078,15.23353004455566,6.915226936340332,4.282792091369629,9.66034984588623,7.122683744430542
Sardegna,Oristano,Cabras,148.7599945068359,25.02000045776367,34.52000045776367,95018,102.25,9032,6,0,1,88.33251953125,44536.48828125,2,STANDARD,0,0,2.153339938724457,10.81654755881609,12.32067944177418,,1.437990134075386,8.569001742698935,1.580418880175394,.5030901284537763,1.359638952131995,3584756,889320,4553856,78.72,1,215,8.904969215393066,39.52413940429688,7.575357437133789,3.759750604629517,9.128873825073242,7.802618160247803
Emilia_Romagna,Ravenna,Conselice,153.8000030517578,58.88999938964844,67.47000122070313,39008,60.20000076293945,9837,6,0,0,163.4053192138672,121867.0234375,3,STANDARD,0,1,7.555222967138492,10.43913257124242,3.329414514894577,5.665521008615267,1.261464247767466,4.154683601414591,.8209345325599291,.5871957548632537,6.805086149259957,4592875,2743520,7336395,62.6,3,104,33.10504913330078,15.23353004455566,6.969799041748047,4.538589000701904,9.59492301940918,7.178893013000488
Calabria,Reggio di Calabria,San Ferdinando,188.0700073242188,102.6399993896484,73.77999877929688,80097,14.19999980926514,4299,6,0,1,302.7464904785156,155011.96875,3,STANDARD,0,0,10.09917452990909,6.71079471372043,4.828841025454644,1.262964696048011,.1611415747079962,.9427259139457652,,.1194819118923118,6.941535637865318,684290,1516880,2201170,31.09,1,45,5.633979797363281,56.75167846679688,7.721551895141602,4.710907459259033,8.845401763916016,7.95319845199585
Friuli_Venezia_Giulia,Udine,Fiumicello Villa Vicentina,114.1399993896484,42.4900016784668,56.59999847412109,30190,28.79999923706055,6408,6,0,1,222.5,125921.7734375,2,STANDARD,0,1,31.32905764078061,10.85812482231721,8.535116186278573,2.903836624756277,1.051413369246283,7.404977792925337,1.894915466420262,,3.958889819985788,2463743,1059219,3626547,67.94,,,,,,,,
Veneto,Padova,Cartura,113.9499969482422,37.79000091552734,45.11000061035156,28026,16.28000068664551,4623,6,0,0,283.9680480957031,106302.8203125,3,PAYT,1,1,35.35574161711767,14.69886340654451,6.617897735480553,,1.565112879273782,6.471937640485146,.3782481321614922,.2519342890657051,2.921224308191909,1181330,549280,1730610,68.26000000000001,3,44,9.898176193237305,11.29678535461426,6.192936897277832,4.67185115814209,9.530363082885742,6.378725004196167
Veneto,Padova,Granze,81.38999938964844,26.32999992370605,31.43000030517578,28043,11.47000026702881,2022,6,0,0,176.2859649658203,66439.7578125,3,PAYT,1,1,47.879180751223,9.717031640387159,8.979560771798695,,1.493181675029919,6.17467824224737,.7668647252724181,.0000925119150098,2.598994310189171,592574,169490,762064,77.76000000000001,3,25,9.898176193237305,11.29678535461426,6.522534370422363,4.397900104522705,9.376848220825195,6.718210401535035
Campania,Salerno,Amalfi,506.6799926757813,78.69000244140625,142.5099945068359,65006,5.699999809265137,5163,6,0,1,905.7894897460938,696315.8125,2,STANDARD,0,0,,9.882590073066263,,,2.018266565885614,12.84356261022928,.4877802973041068,.8143109095490048,8.48737717309146,2705560,1263440,3969000,68.17,1,20,27.87697982788086,3.602712631225586,8.352709770202637,5.546643257141113,9.499977111816406,8.603291063308715
Sardegna,Cagliari,Cagliari,319.6199951171875,67.45999908447266,68.44999694824219,92009,84.58000183105469,149883,6,0,1,1772.085571289063,858945.125,1,STANDARD,0,0,.7499836681785726,14.34921814140651,9.177487077626957,,1.056928311025933,5.633480451408515,.736363493460981,.1041575160060797,.4767818209883162,46722732,24626310,72649582,64.31,1,443,8.904969215393066,39.52413940429688,7.51083517074585,5.856813907623291,9.727419853210449,7.736160225868225
Sicilia,Trapani,Favignana,191.8099975585938,36.65999984741211,155.1499938964844,81009,38.31000137329102,4185,6,1,1,109.2404022216797,76497.78125,3,STANDARD,0,0,28.54369197066842,9.521502202598075,17.17992377065682,3.795429651644868,2.510381726795945,7.927305732897022,1.113753698010325,,1.14719360683539,2102410,828220,2930630,71.73999999999999,1,136,0,76.68603515625,7.899438381195068,3.47049355506897,9.31751823425293,8.136421532630921
Veneto,Venezia,San Stino di Livenza,109.5500030517578,35.93000030517578,49.45999908447266,27036,67.97000122070313,13042,6,0,1,191.8787689208984,84073.234375,3,STANDARD,0,1,,14.04185663802236,8.317639223177421,2.910634744362457,2.210935840284415,6.870555352756115,1.865706248956594,.1345009447965144,10.37926956502261,4693968,1020490,5714458,82.14,2,,9.898176193237305,11.29678535461426,,,9.548919677734375,
Sicilia,Messina,Santa Teresa di Riva,166.1699981689453,45.41999816894531,32.29999923706055,83089,8.119999885559082,9240,6,0,1,1137.931030273438,510894.71875,2,PAYT,1,0,2.227329867794474,17.06028615403529,10.28910693473369,.0954569943340489,4.278208927880554,7.782878727432918,.5066934396216431,.3700163795524369,4.486599260208294,3182705,965760,4148465,76.72,1,36,0,76.68603515625,7.217132568359375,5.560252666473389,9.27260684967041,7.433646545410157
Sardegna,Cagliari,Quartu Sant'Elena,206.8099975585938,58.43999862670898,57.97000122070313,92051,96.41000366210938,69296,6,0,1,718.7636108398438,328330,2,STANDARD,0,0,,10.78422375225858,8.932234946316132,2.34938102396531,1.168226934133267,5.622680903176015,.8869886377188309,.368228071419692,2.631127940142088,23251315,8333230,31654295,73.45,1,400,8.904969215393066,39.52413940429688,7.241218566894531,5.182252407073975,9.380680084228516,7.458455123901367
Sicilia,Messina,Spadafora,130.0599975585938,37.97000122070313,73.62999725341797,83096,10.52000045776367,5091,6,0,1,483.9353332519531,169820.8125,2,STANDARD,0,0,13.94166855581957,12.07938360439179,7.585326739490013,.2496480578108776,,7.519836105490298,,.2921889824602648,2.356543325972634,786506,1000009,1786515,44.03,1,49,0,76.68603515625,7.68122673034668,4.626954555511475,9.163675308227539,7.91166353225708
Veneto,Venezia,Spinea,121.6100006103516,33.79999923706055,61.97000122070313,27038,14.96000003814697,26862,6,0,1,1795.588256835938,895325.75,2,STANDARD,0,1,,13.11169500121434,12.89662225971144,3.326971564213514,1.828331083457586,3.592402400673791,1.176804098350069,.6207297810008949,9.604195826019463,11186223,2207850,13394073,83.52,3,67,9.898176193237305,11.29678535461426,6.781460762023926,6.026999473571777,9.696395874023438,6.984904584884644
Sardegna,Cagliari,Uta,130.0200042724609,37.90000152587891,76.44999694824219,92090,134.7100067138672,7859,6,0,1,58.34013366699219,25663.7578125,2,STANDARD,0,0,6.309505042426382,12.13740159928728,10.7643112203207,,1.368751563781306,8.388954533555673,1.009642293613409,.3468159604762862,4.364269567694918,2719965,737200,3457165,78.68000000000001,,,,,,,,
Veneto,Padova,Bovolenta,104.0299987792969,34.31999969482422,40.97999954223633,28014,22.78000068664551,3349,6,0,0,147.0149230957031,59519.3125,3,PAYT,1,1,26.91175277501199,12.78504259320721,8.891691558800751,3.096212707895416,2.183427370284324,6.187262602795294,1.34336394143895,.1835748792270532,10.6735258325036,979680,376170,1355850,72.26000000000001,3,13,9.898176193237305,11.29678535461426,6.255094528198242,5.592236518859863,9.547342300415039,6.442747364044189
Liguria,Savona,Alassio,462.4800109863281,179.1999969482422,118.4599990844727,9001,17.25,11026,6,0,1,639.1884155273438,587425.9375,2,STANDARD,0,0,13.78719655007744,10.18148745640153,8.606924418072778,4.337765640652607,1.236926874380064,4.681885508448207,.4688398818248754,.2161234615636266,2.002270381898052,4612527,5520570,10133097,45.52,3,85,0,16.86346435546875,8.005786895751953,4.84381628036499,9.765348434448242,8.245960502624511
Liguria,Imperia,San Lorenzo al Mare,507.5299987792969,201.8099975585938,9.130000114440918,8054,1.289999961853027,1373,6,0,1,1064.341064453125,658463.5625,2,STANDARD,0,0,23.88541330652282,12.94710024981811,9.087634121245371,4.723822664459665,2.250599822466677,8.982032403363243,1.429449340607333,.9388781495094287,5.934533998573141,596458,252960,849418,70.22,3,15,0,16.86346435546875,7.830399513244629,4.436069011688232,9.624466896057129,8.065311498641968
Veneto,Padova,Arzergrande,97.88999938964844,32.18000030517578,38.41999816894531,28007,13.64000034332275,4682,6,0,1,343.255126953125,155829.171875,2,PAYT,1,1,40.720580001976,12.12814806799309,9.787298107277783,.1171483549830394,2.270513900193365,6.363649194781487,1.145278074438605,.625732177218644,8.523742537085218,1736160,389350,2125510,81.68000000000001,3,47,9.898176193237305,11.29678535461426,6.483716011047363,4.628269195556641,9.51572322845459,6.678227491378784
Veneto,Venezia,Mira,148.0299987792969,34.41999816894531,85.83999633789063,27023,99.12999725341797,38552,6,0,1,388.9034729003906,156211.09375,2,PAYT,1,1,,11.59869694976592,8.6069767884894,4.533081738343148,1.982886245290262,6.826884112932312,1.550634944774706,.8764559461757206,7.746897764672796,13093610,2391595,15485205,84.56,3,220,9.898176193237305,11.29678535461426,6.577018737792969,5.171667575836182,9.630260467529297,6.774329299926758
Sardegna,Sud Sardegna,Portoscuso,217.7400054931641,96.77999877929688,80.19999694824219,111057,38.09000015258789,5236,6,0,1,137.4638977050781,72241.9296875,3,STANDARD,0,0,39.92230243540799,10.03635940756516,10.03752232714745,,2.388636822031511,8.215300024166924,1.764185347576676,.7744317593337925,10.17409269559308,2292515,432000,2751695,83.31,1,,8.904969215393066,39.52413940429688,,,8.927682876586914,
Sicilia,Trapani,San Vito Lo Capo,507.2200012207031,125.3199996948242,273.9299926757813,81020,60.11999893188477,4415,6,0,1,73.43646240234375,76605.375,3,STANDARD,0,0,2.720434088261574,8.364319734057972,14.16649386659255,2.1873775245548,.2785790514198738,6.716729833688523,.6444447580780869,.0929320608010179,2.479093000457061,3005595,1599920,4605515,65.26000000000001,1,154,0,76.68603515625,7.857120513916016,3.425053358078003,9.235618591308594,8.092834129333497
Liguria,Genova,Lavagna,252.6699981689453,56.08000183105469,118.6900024414063,10028,13.88000011444092,12579,6,0,1,906.2680053710938,496769.3125,2,STANDARD,0,0,2.673397766954724,16.00492693568443,10.08394586461978,4.538692224311611,1.29898401167892,7.017243114661041,1.193968289051534,.615707428314188,3.068341581150135,4918548,1976610,6895158,71.33,3,34,0,16.86346435546875,7.664440155029297,5.921427249908447,9.699822425842285,7.894373359680176
Toscana,Pisa,San Giuliano Terme,179.7100067138672,67.04000091552734,93.05999755859375,50031,91.94000244140625,31103,6,0,1,338.2966918945313,190644.234375,2,STANDARD,0,1,,11.86423968463413,6.547364214809908,3.27977812658177,1.266682610832874,5.254791351263522,.9542252572936573,.5787994773112841,8.241686707175194,13506352,4021480,17527832,77.06,2,280,12.07579040527344,31.49303817749023,7.127326965332031,4.716256618499756,9.72336483001709,7.341146774291992
Veneto,Padova,Terrassa Padovana,115.4899978637695,38.47999954223633,45.93999862670898,28090,14.8100004196167,2625,6,0,0,177.2451019287109,77524.578125,2,PAYT,1,1,33.48462163553368,12.06787679888933,10.28673357494171,2.76699946609252,2.280908496270922,6.892458143134237,1.319526642680024,.0000124549379474,8.921567858943909,895929,252210,1148139,78.03,3,17,9.898176193237305,11.29678535461426,6.115240097045898,5.03917121887207,9.504321098327637,6.298697299957276
Liguria,Imperia,Santo Stefano al Mare,366.0700073242188,86.43000030517578,127.75,8056,2.690000057220459,2239,7,0,1,832.3419799804688,499775.09375,2,STANDARD,0,0,29.14842735951859,10.33773556134916,11.14895547811469,3.23565618735565,2.301258186768026,7.797559497022824,.8598663339271568,,6.2451883561007,955525,388870,1344395,71.08,3,19,0,16.86346435546875,7.685887336730957,4.738964557647705,9.674544334411621,7.916463956832886
Sicilia,Catania,Catania,271.1799926757813,147.0200042724609,34.18999862670898,87015,182.8000030517578,293902,7,0,1,1607.778930664063,1234896.875,1,STANDARD,0,0,,3.545223595475311,.8248670685898404,.9375776850698936,.0829811713528961,.7878079249173784,.1297116542397356,.0221317381435647,.377817918796996,32773571,192730450,225739161,14.52,1,1396,0,76.68603515625,8.318063735961914,5.408173561096191,9.223014831542969,8.567605648040772
Sicilia,Messina,Roccalumera,248.1900024414063,121.3499984741211,65.41000366210938,83072,8.909999847412109,4105,7,0,1,460.7182922363281,185927.609375,2,STANDARD,0,0,33.31009317191985,17.04167836220244,12.65864428367484,.2414562224777634,.1131826042864516,1.940342203831307,.9712576549168033,.1279717979132146,4.345910184321644,1172625,483990,1656615,70.78,,,,,,,,
Veneto,Padova,Boara Pisani,99.27999877929688,32.38000106811523,38.65999984741211,28012,16.65999984741211,2611,7,0,0,156.7226867675781,63961.34375,3,PAYT,1,1,48.53715667100852,10.55841050454394,6.193716943381919,,1.512486908734642,6.254434138266285,.4771038930326315,1.054996452689387,1.99193690667007,816036,249560,1065596,76.58,3,190,9.898176193237305,11.29678535461426,6.803593158721924,2.569205522537231,9.594158172607422,7.007700953483582
Friuli_Venezia_Giulia,Udine,San Giorgio di Nogaro,117.3199996948242,55.25,48.40999984741211,30100,25.94000053405762,7681,7,0,1,296.1063842773438,153944.5625,2,STANDARD,0,1,25.25709171461755,11.60888102687437,7.043634347543223,2.915367205549665,.725711575475256,6.975395422658128,.5338913315780696,,5.168578942544578,2405725,1525612,3993322,60.24,3,36,17.46755027770996,4.897195816040039,7.001646041870117,5.32971715927124,9.670991897583008,7.211695423126221
Veneto,Padova,San Pietro Viminario,104.0999984741211,34.54000091552734,41.2400016784668,28079,13.3100004196167,3003,7,0,0,225.6198272705078,99005.328125,3,STANDARD,0,1,41.56656631968923,12.51471245544526,7.297302014553473,2.52526823908129,1.865740449140626,6.504366117983458,.8633583783402301,.2443538699354435,4.22109927369227,1022621,295140,1317761,77.59999999999999,3,38,9.898176193237305,11.29678535461426,6.564113616943359,4.384379386901855,9.539768218994141,6.76103702545166
Veneto,Padova,Tribano,116.7300033569336,38.90999984741211,46.45999908447266,28094,19.22999954223633,4431,7,0,0,230.4212188720703,101326.3125,3,STANDARD,0,1,39.71737306293799,9.43790239183374,9.246781506847558,3.639816166753485,1.908745422772844,6.169139930356864,1.132406639962433,.133435633986056,5.0741979107059,1489825,458680,1948505,76.45999999999999,3,51,9.898176193237305,11.29678535461426,6.689688205718994,4.457052230834961,9.49549674987793,6.890378851890564
Veneto,Padova,Conselve,130.25,45.91999816894531,54.83000183105469,28034,24.29000091552734,10293,7,0,0,423.7546081542969,219051.78125,2,STANDARD,0,1,29.13695917581823,13.2919345477946,7.604973567725562,3.497408644767071,2.074343403057604,6.946083723251982,1.043627536475937,.0654040920408482,10.57602962579838,3949963,1370805,5320768,74.23999999999999,3,313,9.898176193237305,11.29678535461426,6.433480262756348,3.481277465820313,9.578989028930664,6.626484670639038
Veneto,Padova,Barbona,90.51999664306641,30.45000076293945,24.47999954223633,28010,8.590000152587891,733,7,0,0,85.33177947998047,25167.751953125,3,STANDARD,0,1,47.34702184642284,7.881919228830063,11.49446554204384,,1.419578058291048,5.870272120486051,.9759888246966802,.5703290146213302,4.722675782063082,174801,41390,216191,80.86,3,29,9.898176193237305,11.29678535461426,7.519727230072021,3.106594800949097,9.332114219665527,7.745319046974182
Friuli_Venezia_Giulia,Udine,Latisana,118.1800003051758,35.93999862670898,56.61999893188477,30046,37.79999923706055,13647,7,0,1,361.03173828125,181936.171875,2,STANDARD,0,1,14.25924582245619,13.61545061956291,8.531467880690172,3.983750914436382,.6579725111444549,10.47492237741972,1.24185949865839,,4.949203795098199,5190215,1500730,6877187,75.47,3,106,17.46755027770996,4.897195816040039,7.51084566116333,4.840362548828125,9.614402770996094,7.73617103099823
Sardegna,Sud Sardegna,Sant'Antioco,160.3300018310547,26.95000076293945,60.90999984741211,111071,87.88999938964844,11496,7,1,1,130.7998657226563,67736.296875,2,STANDARD,0,0,6.803404406566194,9.724721051684742,10.86999354816277,,2.402078966389136,7.051836254017281,2.111082798353799,.4820820839652612,11.51932620042218,4925903,1027440,5953343,82.73999999999999,1,,8.904969215393066,39.52413940429688,,,8.917682647705078,
Friuli_Venezia_Giulia,Gorizia,Staranzano,133.1399993896484,43.56000137329102,48.08000183105469,31023,18.81999969482422,7199,7,0,1,382.5186157226563,190244.265625,2,STANDARD,0,1,40.70978721074786,9.849298834738159,7.093933996704835,4.063627580963787,1.24631430536893,5.61518736609376,1.294102302063151,1.927775048409436,4.735368731456316,2740271,777285,3580397,76.54000000000001,3,131,17.46755027770996,4.897195816040039,7.017604827880859,4.025008678436279,9.665048599243164,7.228132972717285
Friuli_Venezia_Giulia,Gorizia,Monfalcone,141.4600067138672,55.34000015258789,39.90000152587891,31012,20.63999938964844,27041,7,0,1,1310.1259765625,720656.0625,2,STANDARD,0,1,,10.00902157614915,7.090055283793749,4.128962755391987,1.130416466853893,5.63688166084131,1.30849494441468,.0769244163489327,4.952589160084471,9518602,5090360,14874341,63.99,3,97,17.46755027770996,4.897195816040039,7.616250038146973,5.669063091278076,9.640992164611816,7.844737539291382
Veneto,Padova,Stanghella,106.4599990844727,34.91999816894531,41.68999862670898,28088,19.80999946594238,4331,7,0,0,218.6269683837891,97322.3125,3,PAYT,1,1,41.37544704103571,10.26631845660298,8.096662007152657,3.305575078256494,2.331330347440682,6.652644900944265,1.279075497094071,.114110547186008,9.504267475122603,1598765,329190,1927955,82.93000000000001,3,55,9.898176193237305,11.29678535461426,6.68585205078125,4.329962730407715,9.486532211303711,6.886427612304687
Veneto,Padova,Brugine,100.0699996948242,32.70999908447266,39.04999923706055,28015,19.54999923706055,6812,7,0,0,348.4399108886719,132070.90625,2,PAYT,1,1,40.67043740748401,14.78656352125844,4.180115616428594,2.459037345671123,2.485838420502668,7.784937641025165,1.082809899046703,.5050375950915303,3.497075506993454,1999796,582190,2581986,77.45,3,39,9.898176193237305,11.29678535461426,6.243908882141113,5.201526641845703,9.541345596313477,6.431226148605347
Veneto,Venezia,Dolo,177.2700042724609,44.15000152587891,97.11000061035156,27012,24.28000068664551,14982,7,0,1,617.051025390625,290235,2,PAYT,1,1,11.74164945580372,12.11463584160197,9.891220345496308,2.95711337713317,1.798590757418929,5.80548399538748,1.17542365401213,.7271985748071564,7.166010161055078,5509250,1537656,7046906,78.18000000000001,3,86,9.898176193237305,11.29678535461426,6.939285278320313,5.15791130065918,9.713582992553711,7.147463836669922
Sardegna,Cagliari,Elmas,154.4400024414063,25.48999977111816,53.93999862670898,92108,14.05000019073486,8949,7,0,1,636.9395141601563,304296.4375,2,STANDARD,0,0,7.463222438318132,14.6424925123352,8.736564012663246,2.530778073918835,1.876798823024467,7.405917389509434,1.570860031833539,2.211507087698945,7.109919270050627,3472135,803230,4275365,81.20999999999999,1,54,8.904969215393066,39.52413940429688,7.171154975891113,5.17988109588623,9.420234680175781,7.386289625167847
Veneto,Padova,Vescovana,98.48000335693359,30.31999969482422,48.20999908447266,28097,22.25,1717,7,0,0,77.16854095458984,32416.404296875,3,STANDARD,0,1,47.43194248993088,7.893076747104047,7.554782222900043,,1.368845015354966,5.660610177951239,1.575287862297491,.5659501015576799,4.636298725156496,553115,168150,721265,76.69,3,49,9.898176193237305,11.29678535461426,6.807817459106445,3.614249229431152,9.582611083984375,7.012051982879639
Veneto,Venezia,San Michele al Tagliamento,549.3900146484375,215.6499938964844,157.6199951171875,27034,114.4100036621094,12028,7,0,1,105.1306686401367,156049.1875,3,STANDARD,0,1,,9.138107141264825,8.642985376384846,1.572905121368321,1.234844222909143,3.411146263709009,.4925676564285005,.1642582992281439,6.408190891377129,10485458,7368130,17853588,58.73,3,265,9.898176193237305,11.29678535461426,7.744253158569336,3.797987699508667,9.63239860534668,7.976580753326417
Veneto,Venezia,Fossò,120.9199981689453,33.36999893188477,67.58000183105469,27017,10.18000030517578,6786,7,0,1,666.6011352539063,282981.90625,2,PAYT,1,1,38.3864166211925,13.36822695153633,8.472428765226905,3.142543137981836,1.786197789746858,7.22910930325234,1.307018018881155,.195920793014056,7.421524072153282,2342324,538432,2880756,81.31,3,44,9.898176193237305,11.29678535461426,6.419236660003662,5.080303192138672,9.605074882507324,6.611813759803773
Emilia_Romagna,Ferrara,Voghiera,195.6499938964844,44.09999847412109,42.11999893188477,38023,40.33000183105469,3847,7,0,0,95.38804626464844,48281.5234375,3,PAYT,1,1,42.06257825363061,9.034076727845299,9.337025483850093,2.990970596663712,1.402633738600263,4.583929490333269,1.787700660540244,.7952469040064832,6.788126914935029,1534044,413150,1947194,78.78,3,75,33.10504913330078,15.23353004455566,6.685914516448975,3.896976947784424,9.646431922912598,6.886491951942444
Sardegna,Sassari,Alghero,210.8000030517578,35.88000106811523,52.15999984741211,90003,225.4100036621094,40641,7,0,1,180.2981262207031,107149.6328125,2,STANDARD,0,0,3.386157183905667,10.68671695800866,11.18099086640776,2.370386625042439,1.247658637165357,9.090905326962728,2.004877321696215,.288871591464273,4.003763569967623,16572130,7053390,24152600,68.61,1,357,8.904969215393066,39.52413940429688,7.237261772155762,4.818719387054443,9.437884330749512,7.454379625320435
Puglia,Bari,Giovinazzo,230.9299926757813,25.79999923706055,55.65000152587891,72022,44.27999877929688,20433,7,0,1,461.4498901367188,192280.265625,2,STANDARD,0,0,.3815991458944324,11.35144118569397,9.72905168677628,4.129233971132829,.9468098475834991,4.813422799873623,.6361160277513839,1.248389449588157,4.176977908592382,6243930,2270240,8514170,73.34,1,189,4.046452045440674,45.41190338134766,6.892169952392578,4.68397855758667,9.329832077026367,7.098935050964355
Lazio,Latina,Fondi,207.3999938964844,48.79999923706055,117.1800003051758,59007,143.9100036621094,37180,8,0,1,258.3558959960938,127646.265625,2,STANDARD,0,0,5.007192872300686,11.38600165687021,14.84872213149853,1.921438134602359,1.189918721032943,3.616806791491191,1.560509786454493,1.143956849516488,9.336052104420059,15503994,2865580,18369574,84.40000000000001,2,298,11.05105972290039,11.28596973419189,7.001340389251709,4.894001007080078,9.092402458190918,7.21138060092926
Sicilia,Agrigento,Licata,190.8800048828125,75.12999725341797,46.4900016784668,84021,179.9499969482422,38125,8,0,1,211.8644104003906,103029.234375,2,STANDARD,0,0,2.561257727165589,2.015953519153878,1.844217752753355,,,.1629979541653205,,,1.668490640023172,1530740,17009370,18540110,8.26,,,,,,,,
Veneto,Padova,Sant'Elena,99.02999877929688,32.68000030517578,39.02000045776367,28083,8.920000076293945,2430,8,0,0,272.4215087890625,140400.671875,2,STANDARD,0,1,40.74900948119332,12.93942544319828,6.871749173968798,,1.259288359547547,5.068773385586095,.4969761429093865,.2227769021075174,1.370916355657336,864804,387570,1252374,69.05,3,32,9.898176193237305,11.29678535461426,6.629165649414063,4.353297710418701,9.517366409301758,6.828040618896485
Liguria,Savona,Albissola Marina,293.6799926757813,57.11999893188477,158.6199951171875,9003,3.25,5564,8,0,1,1712,861121.25,2,STANDARD,0,0,28.40418431211687,11.77570280464396,9.380971641980903,5.590064331154659,1.402071860515307,3.765359223967035,2.073146852547162,.6395954612305103,6.739978360949088,1952644,846000,2798644,69.77,3,49,0,16.86346435546875,7.362743377685547,4.694911003112793,9.940104484558105,7.583625679016113
Sardegna,Sud Sardegna,Villaputzu,217.4299926757813,19.57999992370605,174.9199981689453,111103,181.3099975585938,4836,8,0,1,26.67255020141602,10285.533203125,3,STANDARD,0,0,40.66503295135854,11.05117246778596,12.44874977880496,,1.256226975606879,6.58598186468762,.8611860344152675,.0000241303683367,.9019395453838606,1376170,488700,1864870,73.79000000000001,1,,8.904969215393066,39.52413940429688,,,8.92265796661377,
Sicilia,Messina,Brolo,142.5500030517578,130.7400054931641,11.8100004196167,83007,7.659999847412109,5826,8,0,1,760.5744018554688,338867.09375,2,STANDARD,0,0,17.71761382767492,13.19517267257434,7.845986588702488,1.324101733544655,.7362113508303277,7.505811485205273,2.388160211301519,.3694540478525821,4.532149436649996,1444582,1151140,2595722,55.65,1,,0,76.68603515625,,,9.219867706298828,
Veneto,Padova,Legnaro,112.9300003051758,37.38999938964844,44.63999938964844,28044,14.90999984741211,8544,8,0,0,573.0382080078125,281109.59375,2,PAYT,1,1,44.23063341973362,12.21329005684096,6.595259181780355,1.927973461495883,2.123042155451807,6.853529559969308,.8513498295534797,.298185975667948,2.883251768406506,3268264,923080,4191344,77.98,3,70,9.898176193237305,11.29678535461426,6.516576766967773,4.850689888000488,9.651963233947754,6.712074069976807
