model_performance,wd_random,wd_compressed,wd_diff,svi_random,svi_compressed,svi_diff,sv_wd_random,sv_wd_compressed,sv_wd_diff,pvi_random,pvi_compressed,pvi_diff,pdp_random,pdp_compressed,pdp_diff,time_kt,time_sv_diff,time_pvi_diff,time_pdp_diff
0.9928302868099913,0.1309196354824573,0.040888354294774894,0.09003128118768242,0.5593986750833023,0.45228795906731356,0.10711071601598876,2.0639793102358457,1.8821958394328835,0.1817834708029622,0.266518225628372,0.1017512058165776,0.16476701981179442,7.95735,0.19163132,7.7657185,19.944349765777588,14.664853572845459,0.8926613330841064,0.5779352188110352
0.9928302868099913,0.08134875755607124,0.03886135332663972,0.04248740422943152,0.6336543834657461,0.3435160084568804,0.2901383750088657,1.8557800239309146,1.4411796999810709,0.4146003239498437,0.17867917125904265,0.13019894649209007,0.04848022476695257,7.7234297,0.6208086,7.102621,18.170939683914185,15.11643934249878,0.9570059776306152,0.6113698482513428
0.9928302868099913,0.08745416470843187,0.04351644842334924,0.04393771628508263,0.3759608244637083,0.367524915518045,0.008435908945663317,1.9531252956502707,1.9618426241128788,-0.008717328462608087,0.11528343970951294,0.17381341924350646,-0.058529979533993526,5.7547865,0.32340336,5.431383,17.47059464454651,15.026305675506592,0.9664864540100098,0.6138768196105957
0.9928302868099913,0.10074764176583727,0.03665379215424249,0.06409384961159478,0.5229204513005501,0.38846095167297634,0.13445949962757375,1.6955989025500553,2.6118770170639847,-0.9162781145139294,0.13159146843341535,0.09679985277696146,0.03479161565645389,11.723145,0.59258175,11.130563,17.421244621276855,15.17599606513977,0.9869201183319092,0.6138784885406494
0.9928302868099913,0.09709103926610133,0.037864330682257835,0.05922670858384349,0.5803495710129056,0.2812757110340457,0.29907385997885994,1.8964375604949173,2.1001197502028264,-0.20368218970790908,0.17034445975642204,0.10594269971924741,0.06440176003717463,0.63170815,0.5147295,0.116978645,17.589669227600098,15.095198154449463,0.9833950996398926,0.6073770523071289
0.9928302868099913,0.08369234094275002,0.0390985367457041,0.04459380419704592,0.39160783779725644,0.29507635347501593,0.09653148432224051,2.5276107024616032,1.2515141111453456,1.2760965913162576,0.12549773277028414,0.12823461790339047,-0.002736885133106326,6.26003,0.27793598,5.982094,17.102083444595337,14.966279745101929,0.9769043922424316,0.6098892688751221
0.9928302868099913,0.06966327378100573,0.03711720265694098,0.03254607112406475,0.6797684790460577,0.31678027036537876,0.362988208680679,2.079452846511698,2.371647832746865,-0.29219498623516715,0.12780400854720392,0.1079323714899813,0.019871637057222613,2.5832558,2.1037683,0.47948742,17.27795386314392,14.977261781692505,0.9948983192443848,0.612877368927002
0.9928302868099913,0.0898202283026214,0.038129857033401465,0.05169037126921994,0.6867309149639572,0.5691841345163441,0.11754678044761313,2.744978112414345,2.871208609503856,-0.12623049708951095,0.15474590847362413,0.18009481116037096,-0.025348902686746833,3.8328142,0.53691006,3.2959042,17.45807433128357,14.886421203613281,0.7794346809387207,0.5769772529602051
0.9928302868099913,0.08401881437824295,0.0362499277641597,0.047768886614083246,0.41891130784944713,0.26672011162348563,0.1521911962259615,1.7830509272281363,2.5005056436246864,-0.7174547163965501,0.3186186858821359,0.15217053032033562,0.16644815556180026,5.0437975,1.1628237,3.8809738,17.24676775932312,15.006391763687134,0.9769062995910645,0.6098883152008057
0.9928302868099913,0.11438545966761555,0.03787195518926314,0.07651350447835242,0.32801570785234707,0.5828417428350943,-0.2548260349827472,1.6346176943216364,2.3704550606270938,-0.7358373663054574,0.13190688851296617,0.1743025480889256,-0.04239565957595942,4.2863026,0.59204197,3.6942606,16.599079132080078,15.056232690811157,0.9833962917327881,0.5749821662902832
0.9928302868099913,0.09732912981371367,0.03785555234493223,0.05947357746878144,0.5078170698358154,0.5454457272322841,-0.0376286573964687,1.247001497384883,1.7578430436650103,-0.5108415462801272,0.19980798424958973,0.19916871564347471,0.0006392686061150177,3.7456827,0.29945087,3.4462318,17.62433099746704,15.115214824676514,0.9784343242645264,0.5470561981201172
0.9928302868099913,0.08849364252983373,0.042196206841705046,0.046297435688128684,0.31554268296516264,0.36151982060348375,-0.04597713763832112,1.6531635827425044,2.995419324886895,-1.3422557421443908,0.0767102750909105,0.1529215928440556,-0.0762113177531451,2.4275904,1.6547756,0.77281475,17.346248149871826,15.015637636184692,0.9958934783935547,0.5759155750274658
0.9928302868099913,0.088034693753023,0.04341428816935468,0.044620405583668324,0.4587793120392999,0.3632032940149183,0.09557601802438159,1.464789686967641,2.325772574168117,-0.8609828872004759,0.12007973578147196,0.11174442933181056,0.008335306449661406,5.15963,0.7279501,4.4316797,19.831643104553223,14.785730361938477,0.7804677486419678,0.5724697113037109
0.9928302868099913,0.0841761259818142,0.04119745946171112,0.042978666520103084,0.5214046969916476,0.24836882555677908,0.2730358714348685,1.6623991375873746,1.2648842385325623,0.3975148990548123,0.13186394583545002,0.14809906841231035,-0.016235122576860328,8.808789,0.60825825,8.200531,17.05860733985901,15.029626607894897,0.95047926902771,0.5569608211517334
0.9928302868099913,0.09154671217756918,0.03825237581582421,0.05329433636174497,0.3578339121501851,0.5121812468362325,-0.15434733468604733,2.3394583178973476,2.3317436521345214,0.0077146657628262005,0.16852523281522686,0.1528397423242444,0.015685490490982446,4.597728,0.44880676,4.148921,16.863540649414062,15.03332257270813,0.8398251533508301,0.5739841461181641
0.9928302868099913,0.08139615060339257,0.04406887801252625,0.03732727259086632,0.4832175444293448,0.39584012159553916,0.08737742283380562,2.277125481971687,2.101911985314671,0.1752134966570158,0.17707496018643304,0.11144219513231002,0.06563276505412302,7.2552614,0.7680645,6.487197,17.296385765075684,15.04505443572998,0.806351900100708,0.5674443244934082
0.9928302868099913,0.09149389007544777,0.042928369334194943,0.048565520741252824,0.5814636007710303,0.40782485397127677,0.17363874679975355,1.8778982751125441,2.4655436771690393,-0.5876454020564952,0.2396246473996142,0.130800777026363,0.1088238703732512,2.9687395,1.9148397,1.0538998,17.17256450653076,15.03942060470581,0.7769696712493896,0.575979471206665
0.9928302868099913,0.07853602414770917,0.04082515925946325,0.037710864888245925,0.5346799911894657,0.5269388295502846,0.007741161639181149,2.699486332470388,1.8103390936802715,0.8891472387901165,0.1723115958907417,0.1090123377654535,0.0632992581252882,1.7310963,0.7389307,0.99216557,17.053212642669678,14.996256828308105,0.7879164218902588,0.5670037269592285
0.9928302868099913,0.08574761399639674,0.03689870343971746,0.04884891055667928,0.3600011319810811,0.46327985675151495,-0.10327872477043387,2.6850206301083226,1.9958039968390762,0.6892166332692464,0.10647247295810253,0.2046736668173056,-0.09820119385920306,3.7551842,1.0612812,2.693903,16.958508014678955,15.081475973129272,0.7839200496673584,0.5639886856079102
0.9928302868099913,0.0837586971816936,0.03590759040658756,0.04785110677510604,0.48821253170714995,0.29616416732124845,0.1920483643859015,2.1556424875124023,2.7093249711263416,-0.5536824836139393,0.16392072825545762,0.07574252676494025,0.08817820149051736,0.4686489,1.1210775,-0.6524286,16.879677295684814,15.114904642105103,0.8198435306549072,0.5500490665435791
0.9928302868099913,0.08125967496116128,0.03941254246139943,0.04184713249976185,0.6921604380975144,0.4911717359189806,0.20098870217853376,1.771868232184826,3.0046199063708277,-1.2327516741860016,0.12099238742043394,0.09023685892824052,0.03075552849219343,0.61486244,0.33889103,0.2759714,16.881345510482788,15.067422151565552,0.8148505687713623,0.5749790668487549
0.9928302868099913,0.09111421687702749,0.045249139044696574,0.04586507783233092,0.3161982618337603,0.5912076368965484,-0.2750093750627881,1.9712192546406042,3.0815337466207224,-1.1103144919801182,0.19455152595870406,0.08725580625727064,0.10729571970143342,3.1439724,0.86996174,2.2740107,16.878358364105225,15.06352972984314,0.7525451183319092,0.5729827880859375
0.9928302868099913,0.07878334898838876,0.0427565465187884,0.03602680246960036,0.45917885821645194,0.3488319051710296,0.11034695304542236,2.6433009791623747,1.5808972337260279,1.0624037454363469,0.08203545457198042,0.06377997707464861,0.018255477497331807,6.5527534,1.1764269,5.3763266,16.78000783920288,15.049380779266357,0.758486270904541,0.5694599151611328
0.9928302868099913,0.07350952358451977,0.040455191136844995,0.03305433244767478,0.46069391566504336,0.411579433057553,0.04911448260749035,1.944233541295142,2.8796199692019346,-0.9353864279067927,0.2023768785878926,0.11973764638945616,0.08263923219843644,3.448454,0.260355,3.188099,16.935235738754272,14.969685554504395,0.7958943843841553,0.5261106491088867
0.9928302868099913,0.0991511955897924,0.03960484110772915,0.05954635448206326,0.44740747917189394,0.44202804821709213,0.0053794309548018115,1.70748796604708,1.7224611749236727,-0.014973208876592592,0.22458001123303334,0.1512772970843282,0.07330271414870515,7.0588436,0.31449413,6.7443495,16.836164712905884,15.109859228134155,0.7984230518341064,0.5535237789154053
0.9928302868099913,0.09872251655423234,0.04333090962426128,0.055391606929971055,0.35487758419165366,0.3087720599727653,0.04610552421888836,1.4160680776034313,2.074067343054931,-0.6579992654514997,0.20058288198525215,0.13298512387726813,0.06759775810798402,12.672002,0.69199467,11.980007,16.83093786239624,15.072881698608398,0.7894423007965088,0.5884325504302979
0.9928302868099913,0.09271391917097456,0.040705903241713776,0.052008015929260784,0.709781531940005,0.47908336912116817,0.23069816281883687,2.3721109597990298,2.4753545168660223,-0.10324355706699251,0.1331144570649519,0.10507113780581823,0.02804331925913367,10.295018,1.095851,9.199167,16.946531295776367,15.104047060012817,0.8013925552368164,0.5689985752105713
0.9928302868099913,0.08224878966205207,0.041855946166556635,0.040392843495495434,0.34084386030841485,0.5018719658256338,-0.1610281055172189,2.4044832644478786,2.052246233065308,0.35223703138257045,0.17511446031740158,0.10822009735942367,0.0668943629579779,5.5994425,1.0103674,4.589075,17.386183738708496,15.092422246932983,0.7619824409484863,0.5689983367919922
0.9928302868099913,0.08659749278038877,0.04160114797553676,0.044996344804852005,0.5161397900124546,0.3143053432009101,0.2018344468115445,1.321812652232073,1.8387210926863073,-0.5169084404542343,0.15280820277956736,0.14889263187694818,0.003915570902619181,9.554145,1.1103067,8.443838,16.987027168273926,14.960832357406616,0.7390925884246826,0.5669999122619629
0.9928302868099913,0.10891042334051648,0.042386363179767426,0.06652406016074905,0.41090665644308033,0.31044967019037306,0.10045698625270727,2.7228329648047835,1.8504117242948204,0.8724212405099632,0.20819553097244514,0.14080458182766853,0.06739094914477661,7.9205856,0.43827343,7.482312,16.831100463867188,15.061534643173218,0.7834398746490479,0.5530390739440918
0.9928302868099913,0.07190590039289005,0.041608667793497416,0.030297232599392633,0.3933039469101302,0.43613401190773626,-0.042830064997606054,1.9319814334584755,1.7843038450997417,0.1476775883587338,0.12175593563837023,0.1421136742382873,-0.020357738599917075,0.40176773,0.1413641,0.26040363,16.871222972869873,15.051794052124023,0.7934150695800781,0.5689990520477295
0.9928302868099913,0.11095380170302686,0.03698138032843635,0.07397242137459051,0.5511954665968869,0.5227519336246093,0.02844353297227764,2.8046098451389496,2.3300868520179114,0.4745229931210382,0.10591745746419245,0.11410609295487029,-0.008188635490677831,10.215074,1.290492,8.924582,17.179423093795776,15.086454629898071,0.8333299160003662,0.5714774131774902
0.9928302868099913,0.11218290781362766,0.039783209649585774,0.07239969816404189,0.5127691675814556,0.4597824203771239,0.05298674720433172,1.8966721253245207,2.0048517520621196,-0.10817962673759896,0.1173029543991509,0.11269506025304127,0.004607894146109626,4.8762627,1.3459921,3.5302706,16.8150954246521,15.109126329421997,0.812340497970581,0.5694527626037598
0.9928302868099913,0.09350816015660943,0.0430802415564499,0.05042791860015953,0.3645906443277975,0.5436194435343442,-0.17902879920654674,2.933535212705769,2.137866950487449,0.79566826221832,0.2048268969272793,0.13975796749810576,0.06506892942917353,6.6617565,0.4357233,6.226033,16.86608338356018,15.065521001815796,0.7819473743438721,0.572988748550415
0.9928302868099913,0.10755734242958273,0.03888337637969433,0.0686739660498884,0.6191741426210844,0.2875750992324216,0.3315990433886628,2.8965275159279806,1.70152904959801,1.1949984663299706,0.2262392204234971,0.09547272113684935,0.13076649928664774,2.2770557,1.419775,0.85728073,16.984620571136475,15.0764639377594,0.789423942565918,0.5779702663421631
0.9928302868099913,0.11701380110158434,0.04212063284771977,0.07489316825386458,0.10846212670448656,0.38950504536210523,-0.28104291865761866,1.1915111507039975,1.9687786125071125,-0.777267461803115,0.14557668848826283,0.07209133088273068,0.07348535760553215,1.6581526,0.5777168,1.0804358,16.732181549072266,15.134335279464722,0.788447380065918,0.5759806632995605
0.9928302868099913,0.09848888843721952,0.04059278756941293,0.05789610086780659,0.4011602063688172,0.27368075360941546,0.12747945275940176,2.402767297128354,1.795342268446851,0.6074250286815028,0.148758194002172,0.09246264366424822,0.05629555033792377,5.2115993,0.26985836,4.941741,16.926783800125122,15.107393503189087,0.793889045715332,0.5684845447540283
0.9928302868099913,0.10875523862032267,0.03576944260966078,0.0729857960106619,0.53046848462421,0.5542307289751406,-0.02376224435093055,1.8253414514621031,2.171542795018958,-0.3462013435568547,0.13057039627537115,0.09465757724689261,0.03591281902847854,9.769686,0.8102741,8.959412,16.63852334022522,15.136317253112793,0.8063521385192871,0.5644986629486084
0.9928302868099913,0.07813316173070349,0.04440540459280485,0.03372775713789864,0.3528378478576583,0.4935521582806481,-0.14071431042298976,2.6734181184220316,2.3926567000141614,0.28076141840787017,0.11888154903920461,0.10975764521247577,0.00912390382672884,1.3066893,1.0026855,0.30400372,19.86583948135376,15.099934339523315,0.7460153102874756,0.5460555553436279
0.9928302868099913,0.07569029620829512,0.03728281061825002,0.0384074855900451,0.6466304974814805,0.3135685482104513,0.33306194927102917,2.1692783443218575,1.6747580114570015,0.49452033286485597,0.09998149238594867,0.06623318868831041,0.03374830369763826,1.3397198,0.37055492,0.96916485,21.54518413543701,14.753237962722778,0.711073637008667,0.5495340824127197
0.9928302868099913,0.08384598934963446,0.03965052025613276,0.044195469093501694,0.4661032633238106,0.4018890449184259,0.06421421840538466,1.9329023443147009,3.2960934332516723,-1.3631910889369714,0.1716727184958305,0.16233911659207467,0.009333601903755817,4.9268627,1.6305971,3.2962656,17.275781393051147,15.087045192718506,0.7729542255401611,0.5699965953826904
0.9928302868099913,0.08304836459188353,0.03817523378223324,0.04487313080965029,0.40508139257447845,0.43631682938190963,-0.031235436807431183,1.5056481053447344,2.3724172022381316,-0.8667690968933972,0.1745668769603052,0.11181263020157439,0.06275424675873081,3.2413883,0.31998825,2.9214,17.585477113723755,15.058974266052246,0.7549974918365479,0.5699946880340576
0.9928302868099913,0.09386846869654945,0.041164430777636596,0.05270403791891286,0.48138881980579795,0.43145314959364267,0.04993567021215528,2.050464564506887,1.862699854590535,0.18776470991635175,0.18314694127237202,0.13074768592565145,0.052399255346720575,3.7054348,0.6137495,3.0916853,17.085434675216675,15.119054794311523,0.7669689655303955,0.5670042037963867
0.9928302868099913,0.1025050877011099,0.039778776730582895,0.062726310970527,0.3781518099943686,0.5155241453070221,-0.13737233531265347,2.447015031228998,1.9276926848723326,0.5193223463566654,0.18791944009876116,0.046306520412859875,0.14161291968590128,10.541417,0.58239746,9.95902,20.528849840164185,14.912574768066406,0.761981725692749,0.5640101432800293
0.9928302868099913,0.07670743883823808,0.04336643586285949,0.03334100297537859,0.45128815197378097,0.4108199795123725,0.04046817246140849,1.5839141903707585,1.8639892369441344,-0.2800750465733759,0.2531607871670357,0.1710166941448265,0.08214409302220921,3.9474182,0.21451378,3.7329044,17.958860874176025,14.686619520187378,0.6981747150421143,0.5482885837554932
0.9928302868099913,0.07352142410915165,0.038649012856902386,0.03487241125224926,0.40744306893120763,0.3881579629287862,0.019285106002421448,2.1570446325530623,2.642990394942269,-0.4859457623892065,0.08403529993981029,0.14500553147522655,-0.06097023153541625,1.1394405,0.5678854,0.57155514,18.318981170654297,14.871984481811523,0.7241086959838867,0.5261244773864746
0.9928302868099913,0.09471551322655627,0.03914829655416125,0.055567216672395024,0.31364608142428707,0.5773109790286992,-0.26366489760441214,1.0966902075277782,2.4241986285696537,-1.3275084210418755,0.16209183918980785,0.07958430276481554,0.08250753642499231,5.636446,1.756506,3.87994,31.19051456451416,14.72942566871643,0.5685253143310547,0.5614988803863525
0.9928302868099913,0.09767201726720462,0.0433336642411025,0.05433835302610212,0.5320081587434817,0.44106353403811027,0.09094462470537146,1.681543344116591,1.6500745045113243,0.031468839605266696,0.20838166648718187,0.10286391336961298,0.10551775311756889,11.318493,0.76131344,10.557179,22.7785222530365,14.561239242553711,0.5226154327392578,0.535088062286377
0.9928302868099913,0.08663569993219299,0.038616944311027725,0.04801875562116526,0.4261671717551743,0.321805295144043,0.10436187661113133,1.8147619586403958,1.802404671210661,0.012357287429734853,0.15727779498595645,0.13250649809633813,0.02477129688961832,7.41479,0.81192684,6.6028633,20.197494745254517,14.936334371566772,0.6981754302978516,0.5211226940155029
0.9928302868099913,0.1032811198250073,0.038737955516839694,0.06454316430816762,0.5358548346739483,0.2751873005170275,0.26066753415692084,2.2870021315821143,1.9404143392322568,0.3465877923498575,0.20896921384779016,0.1104403550236771,0.09852885882411305,6.911805,0.85117626,6.060629,22.2114577293396,13.733972787857056,0.49816179275512695,0.527594804763794
0.9928302868099913,0.10507306469666305,0.039920252608881004,0.06515281208778205,0.35418865255797655,0.48394493979935493,-0.1297562872413784,1.904933334539027,1.8862339503035963,0.018699384235430605,0.21984547999602122,0.08455673126743829,0.13528874872858293,6.668112,0.5037174,6.1643944,22.760289669036865,14.09521746635437,0.7270717620849609,0.5739810466766357
0.9928302868099913,0.0932260222976756,0.03486016848475685,0.05836585381291875,0.6293288255959617,0.4452901273268372,0.1840386982691245,2.055600717417221,2.3382381773417946,-0.2826374599245738,0.1257460943431537,0.1072958491651902,0.01845024517796351,5.13853,0.72278404,4.4157457,20.674919605255127,14.98705244064331,0.6971490383148193,0.5620162487030029
0.9928302868099913,0.10305602300687894,0.039076811495954863,0.06397921151092407,0.5304653532314322,0.32455011477002044,0.20591523846141174,1.7048081222807658,1.8412368138202087,-0.13642869153944281,0.1287875855439936,0.15075834796551102,-0.02197076242151741,6.9047775,1.0967045,5.808073,17.76782512664795,15.087461471557617,0.7420334815979004,0.5804553031921387
0.9928302868099913,0.0676289062430806,0.03865198753174059,0.028976918711340012,0.6748315929925507,0.4035552735188343,0.2712763194737164,1.7722470114165454,2.468815940897121,-0.6965689294805755,0.0447847991867224,0.1798802783562417,-0.1350954791695193,1.5393457,0.97400284,0.5653429,22.417617797851562,12.584050416946411,0.5280873775482178,0.5560309886932373
0.9928302868099913,0.08707815017546801,0.04376887241295072,0.043309277762517286,0.34251080751125856,0.3212242628338091,0.021286544677449448,1.4897490480884792,1.5033460650473522,-0.013597016958873054,0.06241845489363135,0.12065403532461733,-0.05823558043098598,2.3061209,0.8844795,1.4216413,20.29413914680481,14.982619285583496,0.6697111129760742,0.5709578990936279
0.9928302868099913,0.08369832556559638,0.04147069208408371,0.04222763348151267,0.6912332072804245,0.4076271261446415,0.28360608113578295,1.9768191006324052,2.3355631036163707,-0.35874400298396547,0.3391790589716408,0.08690673748410555,0.25227232148753526,5.537015,0.47411728,5.0628977,18.4546115398407,14.633795261383057,0.5790035724639893,0.528566837310791
0.9928302868099913,0.08750863365767453,0.0425230956019908,0.04498553805568373,0.5018163517267265,0.2597767268499804,0.24203962487674607,3.0871649840937057,1.5701642996240013,1.5170006844697044,0.222443959455346,0.07728266052067079,0.14516129893467522,6.2395678,0.26390553,5.975662,22.487309217453003,14.862093448638916,0.7609803676605225,0.5560343265533447
0.9928302868099913,0.09795796939642079,0.04031344168022842,0.05764452771619237,0.3629508525325411,0.36406205722816554,-0.0011112046956244237,2.1554359706987247,1.8272470149375455,0.32818895576117924,0.10306390646135616,0.1982342790549621,-0.09517037259360595,8.735424,0.8166466,7.9187775,22.583967924118042,14.43521785736084,0.7116272449493408,0.5525171756744385
0.9928302868099913,0.0875489178379493,0.03773330957286572,0.04981560826508358,0.44772591135864714,0.3996110396179589,0.048114871740688236,1.9502481296297232,2.0246020271857814,-0.07435389755605826,0.23523852651484672,0.08721031869231771,0.148028207822529,10.203514,0.86778736,9.335727,22.53966784477234,13.979309320449829,0.5380597114562988,0.5460216999053955
0.9928302868099913,0.08822629773348022,0.040043033362837405,0.04818326437064281,0.4137962545632152,0.37419997388371584,0.039596280679499385,1.8610437008736445,2.382064348906449,-0.5210206480328043,0.09092455446506992,0.17992176847282632,-0.0889972140077564,10.130401,0.62451077,9.50589,24.760087966918945,15.073952674865723,0.625342607498169,0.5440647602081299
0.9928302868099913,0.09114897313776772,0.03858414493532119,0.05256482820244653,0.5207783102916153,0.3465898572243326,0.17418845306728264,2.3795455607634888,2.2627567014610794,0.11678885930240934,0.14236366466082306,0.10818320751339922,0.03418045714742385,7.5660057,1.6071672,5.9588385,24.394128561019897,14.631821393966675,0.5889489650726318,0.5390784740447998
0.9928302868099913,0.09196797007824134,0.03508448108921771,0.05688348898902363,0.41468876262918475,0.3950029834729656,0.019685779156219163,2.015966735182451,2.3376560011811733,-0.3216892659987223,0.11847529780656163,0.03991358991889682,0.07856170788766481,0.94249153,1.7049217,-0.7624302,20.47227430343628,14.0984468460083,0.6976397037506104,0.5111491680145264
0.9928302868099913,0.1235142855731491,0.04235100240272792,0.08116328317042118,0.477542353000829,0.48751807956666404,-0.009975726565835064,1.9671119528233825,2.444990178924878,-0.47787822610149533,0.1138992734070518,0.07292639105908844,0.04097288234796337,5.3828487,0.94045734,4.4423914,27.61253023147583,14.193854808807373,0.39345741271972656,0.47721362113952637
0.9928302868099913,0.0948948603531631,0.037472368580734466,0.05742249177242863,0.42519491424184813,0.4117981320982963,0.013396782143551833,1.8779875767119203,1.6291115879462321,0.24887598876568817,0.2662413227368756,0.13235084098517153,0.1338904817517041,1.4773121,0.30091572,1.1763964,19.73415756225586,14.964730978012085,0.6871826648712158,0.5794568061828613
0.9928302868099913,0.08033214345221647,0.04126789051331135,0.039064252938905114,0.528252294553408,0.3680253150042769,0.16022697954913118,2.260185646842618,1.6266570648386798,0.6335285820039382,0.11119577317856144,0.11762859544579923,-0.006432822267237792,2.4871626,0.8215742,1.6655884,18.30656385421753,14.952157020568848,0.773484468460083,0.5670006275177002
0.9928302868099913,0.09102480744349083,0.044803028768317356,0.04622177867517347,0.37055214267231323,0.30692637787012333,0.0636257648021899,1.3110043495341284,2.989603611947448,-1.6785992624133197,0.17674936088807808,0.18836221851391466,-0.011612857625836581,6.054287,0.41072083,5.643566,18.995766162872314,14.981133460998535,0.5889332294464111,0.5310978889465332
0.9928302868099913,0.08714976485163169,0.040329756189932064,0.04682000866169962,0.5433939770460834,0.6360516204769053,-0.09265764343082195,1.712077317259399,2.539473094645568,-0.8273957773861689,0.13699065358483925,0.11550589092266217,0.02148476266217708,13.118946,0.3146553,12.804291,20.174347400665283,14.965471744537354,0.56453537940979,0.5550332069396973
0.9928302868099913,0.11068942055407319,0.04055003840114456,0.07013938215292863,0.4145206033947339,0.6705437008633072,-0.25602309746857327,1.5745384288964297,2.7974734899765012,-1.2229350610800716,0.1230598387541334,0.09000182295269132,0.033058015801442076,6.9563513,0.7254534,6.230898,20.238895654678345,15.055067777633667,0.6702330112457275,0.5350868701934814
0.9928302868099913,0.09677290214438942,0.043776707129966175,0.05299619501442325,0.555139768949067,0.28072019270404747,0.27441957624501956,1.7518076753475837,1.6296333596797064,0.1221743156678774,0.06850297951235468,0.12074374927370662,-0.052240769761351946,3.3279848,0.36394024,2.9640446,21.36338758468628,13.640951871871948,0.5665287971496582,0.5570299625396729
0.9928302868099913,0.07529855728214495,0.03623426171759339,0.03906429556455156,0.37714202357095666,0.40301743413453833,-0.02587541056358167,2.201670556144551,1.939765025146867,0.2619055309976839,0.1896729274827182,0.051492330251239116,0.13818059723147907,2.0825138,0.68351173,1.3990021,18.970932960510254,14.859531879425049,0.7365877628326416,0.5610196590423584
0.9928302868099913,0.07105548100302335,0.03560907711341908,0.03544640388960427,0.35600807224703435,0.29993438134473693,0.05607369090229741,1.7679918649022097,2.181215564564536,-0.4132236996623262,0.304100051584147,0.15229989452188036,0.15180015706226663,3.9264708,0.6416712,3.2847996,17.635687351226807,15.069832801818848,0.6377923488616943,0.567997932434082
