model_performance_random,model_performance_compressed,wd_random,wd_compressed,wd_diff,svi_random,svi_compressed,svi_diff,sv_wd_random,sv_wd_compressed,sv_wd_diff,pvi_random,pvi_compressed,pvi_diff,ale_random,ale_compressed,ale_diff,time_kt,time_sv_diff,time_pvi_diff,time_ale_diff
0.8166666666666667,0.8646616541353382,3.2333127796037924,1.3301972916549265,1.9031154879488659,0.07818987661637292,0.04877002452282715,0.029419852093545765,0.12502995949497642,0.09856696427373017,0.026462995221246247,0.8083586936165039,0.8664150349489805,-0.05805634133247661,1.6913482393352746,0.3908749710415678,1.3004732682937068,3.5306389331817627,207.12821173667908,18.3847017288208,4.701515197753906
0.938375350140056,0.9277777777777777,2.9883057985210493,1.1992823127640106,1.7890234857570386,0.0915129722132734,0.06931515531153783,0.02219781690173557,0.12276806287911783,0.10459738084419715,0.018170682034920685,2.9152279370709744,3.1641792317012833,-0.24895129463030896,1.451749754470778,1.8068928603866423,-0.3551431059158643,3.550929546356201,207.16088843345642,18.326565504074097,4.705930471420288
0.88125,0.9162692103868575,1.9748308251551672,1.2319690714047469,0.7428617537504203,0.07090981155527841,0.09585330490688175,-0.02494349335160334,0.10697399397041128,0.12834413879537043,-0.02137014482495915,0.932926107741317,2.0097000493460446,-1.0767739416047277,0.41798161450242477,0.800465368648301,-0.3824837541458762,3.5459063053131104,207.19133305549622,18.342976331710815,4.703930854797363
0.857975622681505,0.8252525252525252,2.0324745451342774,1.2435683127888555,0.7889062323454219,0.07665929824132192,0.11275174333029082,-0.0360924450889689,0.11556669946053584,0.14597493719569285,-0.03040823773515701,0.5531877211340621,0.5486362295191818,0.004551491614880332,1.4818685905394178,1.7324158808469126,-0.2505472903074948,3.5232527256011963,207.19527220726013,18.403815031051636,4.700878143310547
0.8282828282828283,0.8706896551724138,2.121759632924719,1.3482828752489626,0.7734767576757562,0.08281794471740415,0.06386609990908027,0.01895184480832389,0.11742449656187241,0.09866453349055775,0.018759963071314667,0.35053727527399914,0.8223625967502716,-0.47182532147627243,0.9639793376061855,0.17910819991248522,0.7848711376937003,3.5195865631103516,207.16581225395203,18.365241527557373,4.707819223403931
0.9199788023317435,0.8973214285714286,1.9315233424996587,1.1790787895091703,0.7524445529904884,0.08679101315592895,0.047534110183214386,0.039256902972714565,0.12258908828564856,0.09631819779517635,0.02627089049047221,1.7674862447765125,0.8393216372034135,0.928164607573099,2.053538975925692,0.7403396583468856,1.3131993175788064,3.5335912704467773,207.13498067855835,18.410794496536255,4.706095218658447
0.8662207357859532,0.9204260651629073,2.2405527710717617,1.2720492743981457,0.9685034966736159,0.05172293246176844,0.05207710313782689,-0.0003541706760584462,0.09130100324464842,0.0930665359583979,-0.0017655327137494764,0.5354250934532898,1.3098531787873875,-0.7744280853340977,1.140409834807452,0.8334497932721756,0.30696004153527645,3.5287387371063232,207.11378931999207,18.36999249458313,4.704104423522949
0.8883928571428572,0.9392230576441103,2.803438066696541,1.2354318313446795,1.5680062353518616,0.10952169487368353,0.11075477703630093,-0.0012330821626174021,0.15404667492799634,0.13447099998067394,0.019575674947322402,0.6247812908935367,2.045061752668427,-1.4202804617748903,1.4072148674711,1.3755495822529016,0.03166528521819845,3.5413014888763428,207.1708152294159,18.21402668952942,4.698671340942383
0.912094395280236,0.8303571428571429,2.324226469300757,1.3257272438721686,0.9984992254285883,0.09596057189386233,0.053356915327138,0.042603656566724324,0.13473349363483353,0.09170422449614982,0.04302926913868371,2.042215937884473,0.7489814631733678,1.293234474711105,1.2974075373514262,1.4669056182424247,-0.1694980808909985,3.5251963138580322,207.16815400123596,18.24329161643982,4.715869903564453
0.9043478260869565,0.8641414141414141,2.6827457345003545,1.6207101540730318,1.0620355804273227,0.04995435690938919,0.12668753884182868,-0.0767331819324395,0.09225480267299017,0.159720718594885,-0.06746591592189481,1.192974369962132,1.6221230434538334,-0.4291486734917014,0.4928344219420374,0.4678112038074531,0.025023218134584302,3.691246509552002,206.91575980186462,18.344600200653076,4.7062811851501465
0.8919191919191919,0.9160401002506265,2.408297727329478,1.4041681764273526,1.0041295509021255,0.05904752810753765,0.05099772784975925,0.008049800257778399,0.08740347116968786,0.08851774144779033,-0.0011142702781024721,1.374311934114749,1.2620341615382615,0.11227777257648741,0.24588771040147164,0.27589485453753365,-0.03000714413606201,3.5530190467834473,207.10509991645813,18.283952951431274,4.697206974029541
0.8421052631578947,0.8165137614678899,1.7614892257884525,1.5772522051036273,0.18423702068482517,0.0802765281137872,0.04827353787394899,0.032002990239838214,0.12983216403381054,0.09585551972947129,0.03397664430433925,0.6723047473413163,0.3975009594925869,0.2748037878487294,1.6957667984344074,0.5664027150731508,1.1293640833612566,3.570873498916626,207.16885662078857,17.888854265213013,4.70325779914856
0.7979910714285714,0.8694444444444444,2.45852876934618,1.3637140447271523,1.0948147246190276,0.0472394434856799,0.09196163873849429,-0.044722195252814394,0.10494358181318204,0.12386877573210123,-0.018925193918919184,0.4703984548223038,0.5480720225037854,-0.07767356768148159,1.066958044905573,2.093782308448937,-1.026824263543364,3.5986242294311523,207.09365439414978,18.27485752105713,4.701802730560303
0.9163807890222985,0.8678466076696165,2.6081126128290713,1.221101239638055,1.3870113731910163,0.10277176467763051,0.13114504485109166,-0.02837328017346115,0.13155591902629374,0.16183143878404882,-0.03027551975775508,1.0059246150919514,0.6982020225043797,0.30772259258757173,1.7990459356206667,0.361511640273893,1.4375342953467738,3.5910403728485107,207.0827054977417,18.279362678527832,4.6996541023254395
0.9203539823008849,0.8609168609168608,1.8080986352148798,1.2516083901019226,0.5564902451129572,0.0533225186544723,0.03354845559749771,0.019774063056974593,0.08410955516620433,0.0755729382493105,0.008536616916893836,1.572447331840556,0.9400294701720271,0.632417861668529,1.5336732144141632,0.2793087059068554,1.2543645085073076,3.592106342315674,207.11890363693237,17.92398476600647,4.702231168746948
0.8919968919968919,0.912094395280236,2.5143525131259192,1.2729141705590998,1.2414383425668194,0.033838258420641976,0.04242622954360963,-0.008587971122967657,0.06951168727495965,0.1030578752710004,-0.03354618799604074,1.365852817998509,1.323429186178108,0.04242363182040099,0.3914509758265974,0.8318049707277543,-0.4403539949011569,3.5895097255706787,207.09327721595764,18.299885511398315,4.6988444328308105
0.864316755190729,0.8037383177570094,2.173738824563075,1.149304599449233,1.0244342251138419,0.07794915818325834,0.047578822118400164,0.03037033606485818,0.12744100659922497,0.09251825465566962,0.03492275194355535,0.47148281741678,0.4602889676996118,0.011193849717168192,1.996894348424211,0.2566690676486306,1.7402252807755803,3.5630717277526855,207.16110610961914,18.31303095817566,4.69929838180542
0.8558558558558559,0.8521303258145364,2.183773589059196,1.12102198916755,1.0627515998916461,0.047173548459287375,0.08020637028680169,-0.03303282182751432,0.09369350226858082,0.11275690621246141,-0.01906340394388059,0.6954331031652186,0.46065546181653205,0.2347776413486865,0.9606165211339757,0.3295304858871934,0.6310860352467822,3.604017496109009,207.12689638137817,18.27540421485901,4.702928066253662
0.7717633928571428,0.9099099099099099,1.907691046889953,1.3950126757388266,0.5126783711511265,0.08672359241210106,0.06262307827111856,0.024100514140982507,0.1259445611068263,0.11079664835673901,0.015147912750087297,0.6132847494107467,1.2578638366919035,-0.6445790872811568,0.8651617804799279,1.6917007533556219,-0.826538972875694,3.6081337928771973,207.11736965179443,18.23929762840271,4.7037904262542725
0.8191964285714285,0.8797979797979798,2.3104333566912096,1.492149789596743,0.8182835670944666,0.07291154629598452,0.04621270063726213,0.026698845658722395,0.10733858431917573,0.08942323932464834,0.01791534499452739,0.5774243251453414,0.880438171277107,-0.30301384613176563,0.3142517482324416,2.0539264899976866,-1.739674741765245,3.576174020767212,207.05805897712708,18.27838635444641,4.700379371643066
0.8855325914149443,0.8908320084790673,2.0708354599948215,1.1214218387398944,0.9494136212549271,0.11743880041157345,0.048837920347340136,0.06860088006423332,0.15248861731814148,0.07653079230136386,0.07595782501677761,0.6303850645103662,0.6084312691474542,0.021953795362912087,1.3544602231131038,0.74852075418913,0.6059394689239738,3.5878121852874756,207.09923648834229,18.1517813205719,4.706570863723755
0.9030303030303031,0.8642634623943034,3.1209000770627533,1.4795112869823184,1.641388790080435,0.09139726249110608,0.1254394042445917,-0.03404214175348563,0.12136838737215751,0.15171898300985207,-0.030350595637694558,0.8682411634256408,0.9632151535017047,-0.09497399007606389,1.1170513257976433,1.132145686699672,-0.015094360902028647,3.5494306087493896,207.11644315719604,18.256058931350708,4.7026166915893555
0.8834498834498834,0.8895089285714286,2.3328977367917716,1.308476213953205,1.0244215228385667,0.04372838391534269,0.05350018489007157,-0.009771800974728878,0.08323736423784717,0.093034060016778,-0.00979669577893083,0.7614209646247286,1.423104657437604,-0.6616836928128754,0.5225036135946275,0.7347863491031402,-0.21228273550851273,3.5777053833007812,207.14071702957153,18.301865339279175,4.705352783203125
0.8800925925925926,0.826867816091954,2.133928712563345,1.3555805854787473,0.7783481270845976,0.08641526411386445,0.03284304787126652,0.053572216242597934,0.11937729070389709,0.08110633140941301,0.03827095929448408,0.48520845619366537,1.4840901169200444,-0.9988816607263791,0.31327097017388045,0.6048906712303723,-0.2916197010564919,3.566718339920044,207.1454668045044,18.28418779373169,4.701715469360352
0.9068083051665862,0.8370927318295739,1.932469605251292,1.3460995831199911,0.5863700221313008,0.16286671101578057,0.1276195653768524,0.03524714563892817,0.18396100451158143,0.148642387503279,0.03531861700830244,0.901046201454456,0.5808754883618716,0.3201707130925844,0.3924325803957085,1.0803542872727705,-0.687921706877062,3.591168165206909,207.16039204597473,18.27530336380005,4.698349952697754
0.8754636989931108,0.7647058823529411,2.8260590061564805,1.403604903433586,1.4224541027228945,0.07389786531517151,0.04980536786372431,0.024092497451447197,0.11101961507535807,0.09182638485542058,0.01919323021993749,1.0367715802017998,1.1082138849846326,-0.07144230478283276,0.6389534659279354,1.2634828778472236,-0.6245294119192881,3.571169853210449,207.1133234500885,18.283114433288574,4.700162887573242
0.9013209013209014,0.8818958818958819,1.866340118668843,1.6310242334864973,0.2353158851823458,0.08591938146491929,0.04135070093079247,0.04456868053412682,0.11930792259184167,0.08852059559806304,0.030787326993778633,1.384088767229149,0.9965111682262472,0.3875775990029019,0.3077622566342173,1.7516698320260096,-1.4439075753917923,3.5955898761749268,207.13112425804138,18.247846364974976,4.708292007446289
0.8295739348370927,0.8809523809523809,1.7767674637136655,1.288476364204523,0.4882910995091425,0.046835817795721636,0.06865127077867673,-0.0218154529829551,0.08141543122855147,0.11644187848144526,-0.03502644725289379,0.8477192105505502,1.1173043521588242,-0.26958514160827396,1.3326770205470002,1.3491435623868282,-0.016466541839827986,3.5911452770233154,207.0961127281189,18.270100116729736,4.70382022857666
0.9368731563421829,0.8503138580395944,2.5278417298813873,1.08437912700536,1.4434626028760273,0.07442897909933655,0.1105026099658526,-0.03607363086651605,0.11924282071028802,0.1372131846048912,-0.017970363894603186,1.4368632869392948,0.5902931803676446,0.8465701065716502,1.3261388555261981,2.1646169646474918,-0.8384781091212936,3.5912997722625732,207.14069843292236,18.243013858795166,4.705876111984253
0.8721955128205128,0.9080459770114941,2.3904925270302484,1.0747207093069895,1.315771817723259,0.09092283126839026,0.045212040255913924,0.04571079101247634,0.1417973446123167,0.08943949811722102,0.05235784649509567,0.3949022181712126,0.5433368329085255,-0.1484346147373129,0.8553443832373888,0.9436454081038633,-0.08830102486647451,3.610436201095581,207.1610894203186,18.28991723060608,4.70383095741272
0.8333333333333333,0.8792853693867697,2.6387721458215414,1.3619110653343987,1.2768610804871428,0.044089504552992355,0.04820382440290241,-0.004114319849910057,0.07858430762190662,0.08656071601359946,-0.007976408391692849,0.46903508102126934,0.3771899136046398,0.09184516741662951,0.2060492375969787,0.24868166811560533,-0.04263243051862661,3.5817055702209473,206.9882264137268,18.283902406692505,4.69779896736145
0.8923225494929985,0.911864406779661,2.159588700126062,1.3205713351215291,0.8390173650045327,0.09686245147402235,0.06889035175859186,0.027972099715430493,0.12505890065727318,0.10132751915243038,0.023731381504842802,0.375844832134938,1.2729575841662717,-0.8971127520313337,0.3210736834926905,0.4875463519253272,-0.1664726684326367,3.5442912578582764,207.1369185447693,18.28873324394226,4.6991870403289795
0.9515151515151514,0.9098679098679099,2.12639138629648,1.2012553801417958,0.9251360061546843,0.054781149747334404,0.04384888857962665,0.010932261167707756,0.11009283447927927,0.08756432197191143,0.022528512507367843,3.1023571227730073,2.665410800184878,0.4369463225881294,0.8609387725084116,0.4712287433011577,0.38971002920725384,3.602999210357666,207.07304072380066,18.267742156982422,4.700772523880005
0.8045112781954887,0.9000933706816059,2.2427311633256473,1.3643485703809897,0.8783825929446576,0.08610295172041976,0.07542969842328383,0.010673253297135935,0.10784373200926008,0.10060707345151,0.007236658557750075,1.058380792780769,2.4451577806802565,-1.3867769878994876,3.021315599467094,0.9194579633807234,2.101857636086371,3.5732004642486572,207.13948249816895,18.266585111618042,4.702515125274658
0.8850796716562046,0.7939393939393938,2.8396403406567416,1.1099069966302781,1.7297333440264635,0.06684407856152251,0.040180321163176165,0.026663757398346345,0.10303936800618525,0.07964383887719977,0.023395529128985487,0.8826930903601958,0.4887039879049886,0.39398910245520724,2.070651864579458,1.1020144799209257,0.9686373846585323,3.5779590606689453,207.14401245117188,18.2708637714386,4.6922385692596436
0.7498057498057498,0.951048951048951,2.3018516737109214,1.3366378835076391,0.9652137902032822,0.05273182723015157,0.2048387745371863,-0.15210694730703472,0.09410880392587799,0.22697840664171798,-0.13286960271583997,0.8849057171317789,4.470088231296931,-3.585182514165152,2.189590551298992,0.951946238853566,1.2376443124454262,3.5801076889038086,207.0942199230194,18.297520637512207,4.636105060577393
0.8870370370370371,0.887037037037037,2.6609384269240275,1.4716028183189693,1.1893356086050582,0.1266396560744014,0.037148468054718206,0.08949118801968318,0.1570110960591268,0.07529839795608909,0.08171269810303772,0.39277587435277694,1.0279391748072482,-0.6351633004544712,1.3192957318492664,0.6799542118028536,0.6393415200464128,3.569152355194092,207.08130073547363,18.270101308822632,4.702378273010254
0.9040178571428571,0.8279661016949152,2.2110271738730085,1.1710842007477007,1.0399429731253078,0.07941840611941638,0.07176182575644856,0.007656580362967819,0.11563292915904329,0.0929233555771194,0.022709573581923895,1.2215589511857763,0.7397727953171455,0.4817861558686308,1.4178129459611282,0.5725306995592911,0.845282246401837,3.5825650691986084,207.0793480873108,18.27910089492798,4.703088760375977
0.899665551839465,0.9131313131313131,2.3075343289026433,1.412202185510307,0.8953321433923362,0.0419205323484975,0.11314915464055822,-0.07122862229206073,0.09515894430537608,0.14556572168352447,-0.05040677737814839,0.9183421995509161,2.207816006108393,-1.289473806557477,0.5509904834131433,0.5228057639993967,0.028184719413746562,3.5885379314422607,207.10008263587952,18.2709641456604,4.702475309371948
0.8260869565217391,0.906060606060606,2.3186607097296514,1.18075943974248,1.1379012699871713,0.053547519277374084,0.032764572744074974,0.02078294653329911,0.08460875632868836,0.07519683330841537,0.009411923020272994,0.5860934012560964,2.027943150239597,-1.4418497489835005,0.36051394746698917,0.6460556471784604,-0.28554169971147125,3.5788896083831787,207.0860686302185,18.296207189559937,4.699175119400024
0.9154135338345865,0.9154135338345865,2.8489202457149885,1.0575338028767616,1.791386442838227,0.0801700462163271,0.08349114359606406,-0.003321097379736959,0.1213531906049943,0.10225308248854943,0.019100108116444872,0.6406875421288807,0.5751187386526874,0.06556880347619332,0.750245277498903,0.6074712803681618,0.14277399713074124,3.5705058574676514,207.1194818019867,18.291999578475952,4.697528600692749
